[2025-06-23T21:43:52.528+02:00] model usage detail: {"prompt_tokens":1391,"completion_tokens":90,"total_tokens":1481,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:44:09.442+02:00] model usage detail: {"prompt_tokens":1084,"completion_tokens":103,"total_tokens":1187}
[2025-06-23T21:44:28.219+02:00] model usage detail: {"prompt_tokens":1085,"completion_tokens":121,"total_tokens":1206}
[2025-06-23T21:44:49.209+02:00] model usage detail: {"prompt_tokens":1390,"completion_tokens":131,"total_tokens":1521}
[2025-06-23T21:45:12.383+02:00] model usage detail: {"prompt_tokens":1088,"completion_tokens":126,"total_tokens":1214}
[2025-06-23T19:51:26.449Z] model usage detail: {"prompt_tokens":1338,"completion_tokens":96,"total_tokens":1434}
[2025-06-23T19:51:46.400Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":118,"total_tokens":1457}
[2025-06-23T19:52:06.593Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T19:52:30.075Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T19:56:51.845Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":118,"total_tokens":1461}
[2025-06-23T19:57:08.642Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401}
[2025-06-23T19:57:19.467Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":64,"total_tokens":1404}
[2025-06-23T19:57:31.442Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":118,"total_tokens":1460}
[2025-06-23T19:57:50.027Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":146,"total_tokens":1487}
[2025-06-23T19:58:10.722Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":96,"total_tokens":1436}
[2025-06-23T19:58:28.775Z] model usage detail: {"prompt_tokens":1345,"completion_tokens":119,"total_tokens":1464}
[2025-06-23T19:58:47.123Z] model usage detail: {"prompt_tokens":1399,"completion_tokens":118,"total_tokens":1517}
[2025-06-23T19:59:04.022Z] model usage detail: {"prompt_tokens":1422,"completion_tokens":118,"total_tokens":1540}
[2025-06-23T20:00:48.634Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:01:07.309Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401}
[2025-06-23T20:01:16.196Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":62,"total_tokens":1402}
[2025-06-23T20:01:27.862Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":117,"total_tokens":1459}
[2025-06-23T20:01:46.089Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":135,"total_tokens":1476}
[2025-06-23T20:02:09.510Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":94,"total_tokens":1434}
[2025-06-23T20:02:26.616Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":112,"total_tokens":1455}
[2025-06-23T20:02:47.136Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":126,"total_tokens":1469}
[2025-06-23T20:04:31.573Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":119,"total_tokens":1160}
[2025-06-23T20:04:50.783Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401}
[2025-06-23T20:04:59.555Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":64,"total_tokens":1404}
[2025-06-23T20:05:12.795Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":118,"total_tokens":1460}
[2025-06-23T20:05:32.164Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":150,"total_tokens":1491}
[2025-06-23T20:05:52.775Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":98,"total_tokens":1438}
[2025-06-23T20:06:10.408Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":132,"total_tokens":1476}
[2025-06-23T20:06:31.672Z] model usage detail: {"prompt_tokens":1045,"completion_tokens":116,"total_tokens":1161}
[2025-06-23T20:06:50.957Z] model usage detail: {"prompt_tokens":1045,"completion_tokens":107,"total_tokens":1152}
[2025-06-23T20:07:16.356Z] model usage detail: {"prompt_tokens":1399,"completion_tokens":121,"total_tokens":1520}
[2025-06-23T20:07:33.761Z] model usage detail: {"prompt_tokens":1420,"completion_tokens":108,"total_tokens":1528}
[2025-06-23T20:08:01.230Z] model usage detail: {"prompt_tokens":1441,"completion_tokens":116,"total_tokens":1557}
[2025-06-23T20:08:19.178Z] model usage detail: {"prompt_tokens":1462,"completion_tokens":114,"total_tokens":1576}
[2025-06-23T20:08:36.430Z] model usage detail: {"prompt_tokens":1181,"completion_tokens":119,"total_tokens":1300}
[2025-06-23T20:08:53.205Z] model usage detail: {"prompt_tokens":1504,"completion_tokens":112,"total_tokens":1616}
[2025-06-23T20:09:10.541Z] model usage detail: {"prompt_tokens":1525,"completion_tokens":100,"total_tokens":1625}
[2025-06-23T20:09:40.302Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":119,"total_tokens":1160}
[2025-06-23T20:09:58.128Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":66,"total_tokens":1405}
[2025-06-23T20:10:06.442Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":68,"total_tokens":1408}
[2025-06-23T20:10:16.685Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":121,"total_tokens":1161}
[2025-06-23T20:10:33.168Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":145,"total_tokens":1184}
[2025-06-23T20:10:54.461Z] model usage detail: {"prompt_tokens":1038,"completion_tokens":100,"total_tokens":1138}
[2025-06-23T20:11:12.336Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":118,"total_tokens":1462}
[2025-06-23T20:11:28.191Z] model usage detail: {"prompt_tokens":1347,"completion_tokens":105,"total_tokens":1452}
[2025-06-23T20:11:45.491Z] model usage detail: {"prompt_tokens":1347,"completion_tokens":115,"total_tokens":1462}
[2025-06-23T20:12:04.894Z] model usage detail: {"prompt_tokens":1349,"completion_tokens":117,"total_tokens":1466}
[2025-06-23T20:12:23.509Z] model usage detail: {"prompt_tokens":1402,"completion_tokens":108,"total_tokens":1510}
[2025-06-23T20:12:44.929Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:14:09.166Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":118,"total_tokens":1461}
[2025-06-23T20:14:29.578Z] model usage detail: {"prompt_tokens":1037,"completion_tokens":64,"total_tokens":1101}
[2025-06-23T20:14:37.527Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":64,"total_tokens":1404}
[2025-06-23T20:14:49.651Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":121,"total_tokens":1161}
[2025-06-23T20:15:06.917Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":140,"total_tokens":1481}
[2025-06-23T20:15:28.180Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":102,"total_tokens":1442}
[2025-06-23T20:15:47.287Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":136,"total_tokens":1480}
[2025-06-23T20:16:04.849Z] model usage detail: {"prompt_tokens":1045,"completion_tokens":116,"total_tokens":1161}
[2025-06-23T20:16:25.124Z] model usage detail: {"prompt_tokens":1045,"completion_tokens":107,"total_tokens":1152}
[2025-06-23T20:16:41.933Z] model usage detail: {"prompt_tokens":1399,"completion_tokens":118,"total_tokens":1517}
[2025-06-23T20:16:59.176Z] model usage detail: {"prompt_tokens":1420,"completion_tokens":112,"total_tokens":1532}
[2025-06-23T20:17:16.060Z] model usage detail: {"prompt_tokens":1441,"completion_tokens":116,"total_tokens":1557}
[2025-06-23T20:19:06.602Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:19:24.541Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401}
[2025-06-23T20:19:33.507Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":64,"total_tokens":1404}
[2025-06-23T20:19:43.752Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":118,"total_tokens":1460}
[2025-06-23T20:20:02.199Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":135,"total_tokens":1476}
[2025-06-23T20:20:23.055Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":94,"total_tokens":1434}
[2025-06-23T20:20:40.556Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":135,"total_tokens":1479}
[2025-06-23T20:20:59.071Z] model usage detail: {"prompt_tokens":1347,"completion_tokens":109,"total_tokens":1456}
[2025-06-23T20:21:17.935Z] model usage detail: {"prompt_tokens":1045,"completion_tokens":107,"total_tokens":1152}
[2025-06-23T20:21:34.549Z] model usage detail: {"prompt_tokens":1097,"completion_tokens":108,"total_tokens":1205}
[2025-06-23T20:21:52.987Z] model usage detail: {"prompt_tokens":1419,"completion_tokens":111,"total_tokens":1530,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:22:12.788Z] model usage detail: {"prompt_tokens":1439,"completion_tokens":117,"total_tokens":1556,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:22:30.757Z] model usage detail: {"prompt_tokens":1459,"completion_tokens":110,"total_tokens":1569}
[2025-06-23T20:22:49.072Z] model usage detail: {"prompt_tokens":1480,"completion_tokens":114,"total_tokens":1594,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:23:05.485Z] model usage detail: {"prompt_tokens":1501,"completion_tokens":112,"total_tokens":1613}
[2025-06-23T20:23:23.921Z] model usage detail: {"prompt_tokens":1522,"completion_tokens":117,"total_tokens":1639}
[2025-06-23T20:23:40.522Z] model usage detail: {"prompt_tokens":1543,"completion_tokens":112,"total_tokens":1655}
[2025-06-23T20:27:33.256Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":116,"total_tokens":1458}
[2025-06-23T20:27:47.916Z] model usage detail: {"prompt_tokens":1391,"completion_tokens":114,"total_tokens":1505}
[2025-06-23T20:28:03.130Z] model usage detail: {"prompt_tokens":1408,"completion_tokens":132,"total_tokens":1540}
[2025-06-23T20:28:18.800Z] model usage detail: {"prompt_tokens":1430,"completion_tokens":117,"total_tokens":1547,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:28:53.038Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:29:10.538Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":66,"total_tokens":1405}
[2025-06-23T20:29:18.112Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":58,"total_tokens":1398}
[2025-06-23T20:29:27.423Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":117,"total_tokens":1459}
[2025-06-23T20:29:45.906Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":144,"total_tokens":1485}
[2025-06-23T20:30:07.699Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":102,"total_tokens":1442}
[2025-06-23T20:30:24.156Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":114,"total_tokens":1456}
[2025-06-23T20:30:39.674Z] model usage detail: {"prompt_tokens":1396,"completion_tokens":116,"total_tokens":1512}
[2025-06-23T20:30:55.440Z] model usage detail: {"prompt_tokens":1419,"completion_tokens":114,"total_tokens":1533}
[2025-06-23T20:31:11.617Z] model usage detail: {"prompt_tokens":1140,"completion_tokens":115,"total_tokens":1255}
[2025-06-23T20:31:28.157Z] model usage detail: {"prompt_tokens":1465,"completion_tokens":71,"total_tokens":1536}
[2025-06-23T20:31:40.913Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:32:04.359Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":67,"total_tokens":1107}
[2025-06-23T20:32:13.758Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":61,"total_tokens":1403}
[2025-06-23T20:32:24.790Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":106,"total_tokens":1448}
[2025-06-23T20:32:43.357Z] model usage detail: {"prompt_tokens":1037,"completion_tokens":123,"total_tokens":1160}
[2025-06-23T20:33:04.297Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T20:35:04.999Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:35:24.730Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":67,"total_tokens":1406}
[2025-06-23T20:35:36.170Z] model usage detail: {"prompt_tokens":1038,"completion_tokens":66,"total_tokens":1104}
[2025-06-23T20:35:46.570Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":117,"total_tokens":1459}
[2025-06-23T20:36:04.504Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":146,"total_tokens":1487}
[2025-06-23T20:36:25.369Z] model usage detail: {"prompt_tokens":1038,"completion_tokens":101,"total_tokens":1139}
[2025-06-23T20:36:45.072Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:37:01.995Z] model usage detail: {"prompt_tokens":1396,"completion_tokens":120,"total_tokens":1516}
[2025-06-23T20:37:16.623Z] model usage detail: {"prompt_tokens":1419,"completion_tokens":112,"total_tokens":1531}
[2025-06-23T20:37:31.947Z] model usage detail: {"prompt_tokens":1442,"completion_tokens":116,"total_tokens":1558}
[2025-06-23T20:37:49.278Z] model usage detail: {"prompt_tokens":1163,"completion_tokens":115,"total_tokens":1278}
[2025-06-23T20:42:30.034Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:42:49.464Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":66,"total_tokens":1405}
[2025-06-23T20:42:59.636Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":67,"total_tokens":1407}
[2025-06-23T20:43:14.304Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":117,"total_tokens":1459}
[2025-06-23T20:43:32.325Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":147,"total_tokens":1186}
[2025-06-23T20:43:52.705Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":98,"total_tokens":1438}
[2025-06-23T20:44:10.947Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":123,"total_tokens":1164}
[2025-06-23T20:44:28.721Z] model usage detail: {"prompt_tokens":1346,"completion_tokens":110,"total_tokens":1456}
[2025-06-23T20:44:47.547Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":135,"total_tokens":1478}
[2025-06-23T20:45:08.858Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":62,"total_tokens":1404}
[2025-06-23T20:45:18.428Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":66,"total_tokens":1408}
[2025-06-23T20:45:31.716Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":106,"total_tokens":1448,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:45:50.533Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":115,"total_tokens":1454}
[2025-06-23T20:47:00.470Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:47:19.706Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:47:28.285Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":60,"total_tokens":1400}
[2025-06-23T20:47:38.089Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":118,"total_tokens":1460}
[2025-06-23T20:47:55.236Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":150,"total_tokens":1491}
[2025-06-23T20:48:15.902Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":102,"total_tokens":1442}
[2025-06-23T20:48:34.094Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":122,"total_tokens":1465}
[2025-06-23T20:48:51.352Z] model usage detail: {"prompt_tokens":1044,"completion_tokens":116,"total_tokens":1160}
[2025-06-23T20:49:11.610Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":137,"total_tokens":1480,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:49:32.015Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":62,"total_tokens":1404}
[2025-06-23T20:49:44.424Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":67,"total_tokens":1409}
[2025-06-23T20:49:57.573Z] model usage detail: {"prompt_tokens":1042,"completion_tokens":89,"total_tokens":1131}
[2025-06-23T20:50:14.592Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":106,"total_tokens":1448}
[2025-06-23T20:50:35.470Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":127,"total_tokens":1466}
[2025-06-23T20:50:57.691Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:51:21.662Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T20:51:43.943Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:52:08.357Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:52:37.285Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:53:00.157Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T20:53:21.271Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:53:42.252Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:54:04.326Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:54:24.481Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:54:44.175Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":128,"total_tokens":1470}
[2025-06-23T20:55:05.485Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:55:25.927Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:55:47.066Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:56:10.745Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":128,"total_tokens":1470}
[2025-06-23T20:56:32.284Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:56:53.653Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":105,"total_tokens":1144}
[2025-06-23T20:57:11.704Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T20:57:28.277Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":108,"total_tokens":1449}
[2025-06-23T20:57:52.173Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":91,"total_tokens":1434}
[2025-06-23T20:58:07.257Z] model usage detail: {"prompt_tokens":1338,"completion_tokens":104,"total_tokens":1442}
[2025-06-23T20:58:28.205Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":150,"total_tokens":1489}
[2025-06-23T20:58:49.359Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T20:59:13.282Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T20:59:35.661Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T20:59:58.401Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:00:19.705Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:00:41.393Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467}
[2025-06-23T21:01:01.513Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:01:21.305Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:01:42.328Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467}
[2025-06-23T21:02:02.753Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:02:22.509Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:02:43.067Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:03:02.442Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:03:21.547Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":129,"total_tokens":1471}
[2025-06-23T21:03:41.229Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:04:00.115Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":109,"total_tokens":1450}
[2025-06-23T21:04:18.244Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":107,"total_tokens":1147}
[2025-06-23T21:04:35.398Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":109,"total_tokens":1450}
[2025-06-23T21:04:50.743Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":87,"total_tokens":1430}
[2025-06-23T21:05:10.075Z] model usage detail: {"prompt_tokens":1338,"completion_tokens":102,"total_tokens":1440}
[2025-06-23T21:05:28.975Z] model usage detail: {"prompt_tokens":1037,"completion_tokens":128,"total_tokens":1165}
[2025-06-23T21:05:51.814Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:06:15.233Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:06:37.990Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:06:59.134Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:07:22.272Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:11:20.999Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":119,"total_tokens":1160}
[2025-06-23T21:11:39.230Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":62,"total_tokens":1401}
[2025-06-23T21:11:46.871Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":68,"total_tokens":1408}
[2025-06-23T21:11:56.786Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":118,"total_tokens":1460}
[2025-06-23T21:12:14.384Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":142,"total_tokens":1483}
[2025-06-23T21:12:39.096Z] model usage detail: {"prompt_tokens":1340,"completion_tokens":102,"total_tokens":1442}
[2025-06-23T21:13:01.221Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":131,"total_tokens":1474}
[2025-06-23T21:13:18.742Z] model usage detail: {"prompt_tokens":1346,"completion_tokens":110,"total_tokens":1456}
[2025-06-23T21:13:35.921Z] model usage detail: {"prompt_tokens":1343,"completion_tokens":123,"total_tokens":1466}
[2025-06-23T21:13:57.038Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":73,"total_tokens":1415}
[2025-06-23T21:14:06.147Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":61,"total_tokens":1403}
[2025-06-23T21:14:19.509Z] model usage detail: {"prompt_tokens":1344,"completion_tokens":93,"total_tokens":1437}
[2025-06-23T21:14:35.971Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:14:57.726Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":125,"total_tokens":1464}
[2025-06-23T21:15:19.208Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:15:42.360Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:16:05.225Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:16:26.322Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:16:48.353Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:17:10.976Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:17:30.317Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:17:51.651Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":124,"total_tokens":1466}
[2025-06-23T21:18:12.155Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:18:33.046Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:18:52.480Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:19:14.886Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":125,"total_tokens":1467,"prompt_tokens_details":null,"completion_tokens_details":null}
[2025-06-23T21:19:36.073Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":124,"total_tokens":1164}
[2025-06-23T21:19:56.311Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:20:15.633Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:20:35.033Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:20:53.565Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":109,"total_tokens":1450}
[2025-06-23T21:21:12.977Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":110,"total_tokens":1452}
[2025-06-23T21:21:29.687Z] model usage detail: {"prompt_tokens":1039,"completion_tokens":105,"total_tokens":1144}
[2025-06-23T21:21:45.402Z] model usage detail: {"prompt_tokens":1041,"completion_tokens":87,"total_tokens":1128}
[2025-06-23T21:22:01.783Z] model usage detail: {"prompt_tokens":1341,"completion_tokens":110,"total_tokens":1451}
[2025-06-23T21:22:21.971Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":111,"total_tokens":1453}
[2025-06-23T21:22:41.643Z] model usage detail: {"prompt_tokens":1339,"completion_tokens":127,"total_tokens":1466}
[2025-06-23T21:23:04.147Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:23:25.509Z] model usage detail: {"prompt_tokens":1040,"completion_tokens":126,"total_tokens":1166}
[2025-06-23T21:23:45.929Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:24:08.386Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:24:32.260Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:24:59.472Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:25:20.986Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:25:41.498Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":131,"total_tokens":1473}
[2025-06-23T21:26:00.918Z] model usage detail: {"prompt_tokens":1342,"completion_tokens":132,"total_tokens":1474}
